AST,AST_Diff,BLK,BLK_Diff,Coach,DR,DR_Diff,FGP,FGP3,FGP3_Diff,FGP_Diff,FTP,FTP_Diff,Loc,OR,OR_Diff,OtherTeamID,PPG,PPG_Diff,Rank,Rank_Diff,Result,SEED_Diff,STL,STL_Diff,Season,Seed,TeamID
13.9473684211,3.69736842105,6.10526315789,2.68859649123,avery_johnson,29.2631578947,7.51315789474,0.506473927994,0.348059107062,0.0350694306292,0.119619531414,0.652612757344,-0.0229006319893,A,9.78947368421,-2.04385964912,1196,77.6842105263,11.1842105263,38.0,20,1,3.0,6.78947368421,0.706140350877,2018,9.0,1104
15.7826086957,5.53260869565,4.78260869565,1.36594202899,mike_anderson,26.3913043478,4.64130434783,0.499144081773,0.4266020511,0.113612374667,0.112289685192,0.676266330389,0.000752941056125,N,10.1304347826,-1.70289855072,1196,86.4347826087,19.9347826087,38.0,-8,1,1.0,6.95652173913,0.873188405797,2018,7.0,1116
14.3125,4.0625,3.3125,-0.104166666667,frank_martin,26.1875,4.4375,0.431494261322,0.372057591424,0.0590679149908,0.044639864741,0.681460988887,0.00594759955331,A,12.25,0.416666666667,1196,76.875,10.375,38.0,42,1,11.0,6.75,0.666666666667,2018,17.0,1376
13.3333333333,3.08333333333,4.88888888889,1.47222222222,mark_fox,29.5,7.75,0.451067256977,0.333304140938,0.0203144645052,0.064212860396,0.701792676415,0.0262792870814,H,12.7222222222,0.888888888889,1196,74.3888888889,7.88888888889,38.0,45,1,11.0,4.5,-1.58333333333,2018,17.0,1208
13.3333333333,3.08333333333,4.88888888889,1.47222222222,mark_fox,29.5,7.75,0.451067256977,0.333304140938,0.0203144645052,0.064212860396,0.701792676415,0.0262792870814,A,12.7222222222,0.888888888889,1196,74.3888888889,7.88888888889,38.0,45,1,11.0,4.5,-1.58333333333,2018,17.0,1208
16.84,6.59,4.72,1.30333333333,rick_barnes,25.68,3.93,0.462638824013,0.406333415279,0.0933437388461,0.0757844274324,0.769694432612,0.0941810432789,H,10.84,-0.993333333333,1196,75.36,8.86,38.0,-29,1,-3.0,6.64,0.556666666667,2018,3.0,1397
17.0833333333,6.83333333333,5.33333333333,1.91666666667,andy_kennedy,27.5833333333,5.83333333333,0.460496151961,0.372699076147,0.0597093997144,0.0736417553803,0.741536891187,0.0660235018538,H,10.5,-1.33333333333,1196,80.6666666667,14.1666666667,38.0,87,1,11.0,7.25,1.16666666667,2018,17.0,1279
17.0833333333,6.83333333333,5.33333333333,1.91666666667,tony_madlock,27.5833333333,5.83333333333,0.460496151961,0.372699076147,0.0597093997144,0.0736417553803,0.741536891187,0.0660235018538,H,10.5,-1.33333333333,1196,80.6666666667,14.1666666667,38.0,87,1,11.0,7.25,1.16666666667,2018,17.0,1279
14.5833333333,4.33333333333,4.66666666667,1.25,bryce_drew,24.75,3.0,0.487692653634,0.413979867598,0.100990191165,0.100838257054,0.778790971364,0.103277582031,H,8.91666666667,-2.91666666667,1196,79.0,12.5,38.0,78,1,11.0,5.91666666667,-0.166666666667,2018,17.0,1435
14.0,3.75,5.17391304348,1.75724637681,brad_brownell,27.0434782609,5.29347826087,0.470980686018,0.401249285049,0.0882596086157,0.0841262894377,0.77315490595,0.0976415166167,N,9.0,-2.83333333333,1196,77.7826086957,11.2826086957,38.0,-27,1,-1.0,6.04347826087,-0.0398550724638,2018,5.0,1155
18.6538461538,8.40384615385,5.5,2.08333333333,mike_krzyzewski,29.3076923077,7.55769230769,0.498263093326,0.390353559839,0.0773638834061,0.111408696745,0.686757023493,0.0112436341601,N,13.8076923077,1.97435897436,1196,87.5384615385,21.0384615385,38.0,-34,1,-4.0,8.11538461538,2.03205128205,2018,2.0,1181
16.8,6.55,5.2,1.78333333333,leonard_hamilton,27.35,5.6,0.511004514773,0.368079623752,0.0550899473191,0.124150118193,0.695830020033,0.0203166306996,A,10.85,-0.983333333333,1196,87.45,20.95,38.0,6,1,3.0,7.55,1.46666666667,2018,9.0,1199
16.4444444444,6.19444444444,2.18518518519,-1.23148148148,porter_moser,26.2592592593,4.50925925926,0.525672247411,0.419072343626,0.106082667193,0.13881785083,0.728287880338,0.0527744910048,A,6.18518518519,-5.64814814815,1196,74.1481481481,7.64814814815,38.0,-12,1,5.0,6.85185185185,0.768518518519,2018,11.0,1260
13.9473684211,2.11403508772,6.10526315789,0.438596491228,avery_johnson,29.2631578947,4.1798245614,0.506473927994,0.348059107062,0.0688594917977,0.0828757449478,0.652612757344,-0.0246238948928,H,9.78947368421,-2.79385964912,1401,77.6842105263,10.4342105263,24.0,34,1,2.0,6.78947368421,1.95614035088,2018,9.0,1104
13.9473684211,2.11403508772,6.10526315789,0.438596491228,avery_johnson,29.2631578947,4.1798245614,0.506473927994,0.348059107062,0.0688594917977,0.0828757449478,0.652612757344,-0.0246238948928,N,9.78947368421,-2.79385964912,1401,77.6842105263,10.4342105263,24.0,34,1,2.0,6.78947368421,1.95614035088,2018,9.0,1104
15.7826086957,3.94927536232,4.78260869565,-0.884057971014,mike_anderson,26.3913043478,1.30797101449,0.499144081773,0.4266020511,0.147402435836,0.0755458987264,0.676266330389,-0.000970321847339,H,10.1304347826,-2.45289855072,1401,86.4347826087,19.1847826087,24.0,6,1,0.0,6.95652173913,2.1231884058,2018,7.0,1116
17.4074074074,5.57407407407,4.51851851852,-1.14814814815,bill_self,26.7037037037,1.62037037037,0.509786083771,0.42890505489,0.149705439625,0.0861879007244,0.708095828634,0.0308591763977,H,9.11111111111,-3.47222222222,1401,83.7407407407,16.4907407407,24.0,-19,1,-6.0,6.85185185185,2.01851851852,2018,1.0,1242
14.6,2.76666666667,5.5,-0.166666666667,michael_white,25.9,0.816666666667,0.460749924845,0.4063654992,0.127165883936,0.0371517417991,0.694119286703,0.0168826344663,A,10.15,-2.43333333333,1401,81.8,14.55,24.0,14,1,-1.0,7.4,2.56666666667,2018,6.0,1196
15.3684210526,3.5350877193,4.73684210526,-0.929824561404,cuonzo_martin,27.3157894737,2.23245614035,0.494022660395,0.42004776797,0.140848152706,0.0704244773482,0.757603017611,0.0803663653741,H,8.63157894737,-3.95175438596,1401,77.7894736842,10.5394736842,24.0,9,1,1.0,5.89473684211,1.06140350877,2018,8.0,1281
14.5,2.66666666667,5.125,-0.541666666667,john_calipari,26.9166666667,1.83333333333,0.49455132414,0.398197629433,0.118998014169,0.0709531410937,0.695696483783,0.0184598315465,H,12.1666666667,-0.416666666667,1401,81.25,14.0,24.0,-7,1,-2.0,5.83333333333,1.0,2018,5.0,1246
16.84,5.00666666667,4.72,-0.946666666667,rick_barnes,25.68,0.596666666667,0.462638824013,0.406333415279,0.127133800015,0.0390406409667,0.769694432612,0.0924577803754,H,10.84,-1.74333333333,1401,75.36,8.11,24.0,-15,1,-4.0,6.64,1.80666666667,2018,3.0,1397
14.8095238095,2.97619047619,5.85714285714,0.190476190476,ben_howland,26.2380952381,1.15476190476,0.499802934109,0.323625443983,0.0444258287186,0.0762047510631,0.665697705508,-0.011538946729,A,10.7619047619,-1.82142857143,1401,78.380952381,11.130952381,24.0,48,1,10.0,7.19047619048,2.35714285714,2018,17.0,1280
16.6470588235,4.8137254902,3.41176470588,-2.25490196078,will_wade,25.5294117647,0.446078431373,0.514790182946,0.397974129415,0.11877451415,0.0911919998993,0.734619166859,0.0573825146227,A,9.76470588235,-2.81862745098,1401,83.7647058824,16.5147058824,24.0,63,1,10.0,7.29411764706,2.46078431373,2018,17.0,1261
16.6470588235,4.8137254902,3.41176470588,-2.25490196078,will_wade,25.5294117647,0.446078431373,0.514790182946,0.397974129415,0.11877451415,0.0911919998993,0.734619166859,0.0573825146227,H,9.76470588235,-2.81862745098,1401,83.7647058824,16.5147058824,24.0,63,1,10.0,7.29411764706,2.46078431373,2018,17.0,1261
15.6296296296,3.7962962963,4.55555555556,-1.11111111111,sean_miller,27.4814814815,2.39814814815,0.518868871075,0.411128553334,0.13192893807,0.0952706880288,0.757798985045,0.0805623328088,N,9.40740740741,-3.17592592593,1401,82.3333333333,15.0833333333,24.0,-6,1,-3.0,5.14814814815,0.314814814815,2018,4.0,1112
13.9473684211,2.37593984962,6.10526315789,2.24812030075,avery_johnson,29.2631578947,7.69172932331,0.506473927994,0.348059107062,0.0329137576589,0.112387290205,0.652612757344,0.0917732700338,H,9.78947368421,-2.63909774436,1348,77.6842105263,14.8270676692,16.0,42,1,2.0,6.78947368421,0.789473684211,2018,9.0,1104
13.8064516129,2.23502304147,3.77419354839,-0.0829493087558,tony_bennett,24.3225806452,2.75115207373,0.468358017562,0.398650043926,0.0835046945224,0.0742713797723,0.739704880889,0.178865393579,N,8.41935483871,-4.00921658986,1348,68.0,5.14285714286,16.0,-15,1,-6.0,6.87096774194,0.870967741935,2018,1.0,1438
18.0476190476,6.47619047619,1.71428571429,-2.14285714286,bob_mckillop,26.7142857143,5.14285714286,0.509441820203,0.405400442657,0.090255093254,0.115355182413,0.810765829253,0.249926341943,H,6.90476190476,-5.52380952381,1348,80.2380952381,17.380952381,16.0,65,1,5.0,5.38095238095,-0.619047619048,2018,12.0,1172
18.0476190476,6.47619047619,1.71428571429,-2.14285714286,bob_mckillop,26.7142857143,5.14285714286,0.509441820203,0.405400442657,0.090255093254,0.115355182413,0.810765829253,0.249926341943,N,6.90476190476,-5.52380952381,1348,80.2380952381,17.380952381,16.0,65,1,5.0,5.38095238095,-0.619047619048,2018,12.0,1172
15.375,3.80357142857,2.75,-1.10714285714,phil_martelli,30.625,9.05357142857,0.439738916444,0.365697871019,0.0505525216157,0.0456522786547,0.722171763374,0.161332276064,A,8.75,-3.67857142857,1348,77.5625,14.7053571429,16.0,136,1,10.0,7.0625,1.0625,2018,17.0,1386
17.3333333333,5.7619047619,4.33333333333,0.47619047619,eric_musselman,27.1481481481,5.57671957672,0.482122640178,0.417243657591,0.102098308188,0.0880360023888,0.744827250253,0.183987762943,H,9.59259259259,-2.83597883598,1348,84.3333333333,21.4761904762,16.0,-2,1,0.0,6.11111111111,0.111111111111,2018,7.0,1305
14.84,3.26857142857,3.92,0.0628571428571,mark_schmidt,26.16,4.58857142857,0.470200722376,0.405984698901,0.0908393494982,0.0761140845863,0.76972530483,0.20888581752,H,9.8,-2.62857142857,1348,78.92,16.0628571429,16.0,5,1,4.0,7.32,1.32,2018,11.0,1382
13.9473684211,2.61403508772,6.10526315789,3.99415204678,avery_johnson,29.2631578947,2.48538011696,0.506473927994,0.348059107062,0.0681331728726,0.105743217285,0.652612757344,-0.0250217201085,H,9.78947368421,-1.87719298246,1252,77.6842105263,4.01754385965,104.0,-46,1,-6.0,6.78947368421,1.12280701754,2018,9.0,1104
12.2631578947,0.929824561404,5.36842105263,3.25730994152,shaka_smart,27.3157894737,0.538011695906,0.472883315953,0.333912852815,0.053986918625,0.0721526052436,0.673325889855,-0.00430858759708,H,9.42105263158,-2.24561403509,1252,75.7368421053,2.0701754386,104.0,-56,1,-5.0,6.15789473684,0.491228070175,2018,10.0,1400
16.84,5.50666666667,4.72,2.60888888889,rick_barnes,25.68,-1.09777777778,0.462638824013,0.406333415279,0.12640748109,0.0619081133034,0.769694432612,0.0920599551597,H,10.84,-0.826666666667,1252,75.36,1.69333333333,104.0,-95,1,-12.0,6.64,0.973333333333,2018,3.0,1397
17.6071428571,6.27380952381,5.46428571429,3.35317460317,matt_painter,26.3571428571,-0.420634920635,0.515440259614,0.43282956397,0.15290362978,0.114709548905,0.716673336259,0.0390388588066,H,8.64285714286,-3.02380952381,1252,84.4285714286,10.7619047619,104.0,-94,1,-13.0,6.21428571429,0.547619047619,2018,2.0,1345
15.9411764706,4.60784313725,3.52941176471,1.41830065359,steve_payne,27.3529411765,0.575163398693,0.461512770386,0.368504018966,0.0885780847764,0.0607820596759,0.719050058058,0.0414155806055,H,10.1176470588,-1.54901960784,1252,78.8823529412,5.21568627451,104.0,57,1,2.0,7.35294117647,1.6862745098,2018,17.0,1399
15.2727272727,3.93939393939,4.63636363636,2.52525252525,tony_jasick,29.2727272727,2.49494949495,0.51005397956,0.37891311587,0.0989871816801,0.10932326885,0.672065438794,-0.00556903865795,H,9.63636363636,-2.0303030303,1252,82.0,8.33333333333,104.0,178,1,2.0,6.81818181818,1.15151515152,2018,17.0,1239
16.1,4.76666666667,2.8,0.688888888889,joe_dooley,29.4,2.62222222222,0.517695113435,0.381487393232,0.101561459043,0.116964402725,0.757474415888,0.0798399384355,A,10.6,-1.06666666667,1252,82.85,9.18333333333,104.0,66,1,2.0,6.75,1.08333333333,2018,17.0,1195
16.2727272727,4.93939393939,4.36363636364,2.25252525253,matthew_driscoll,30.0909090909,3.31313131313,0.497435007629,0.425973764561,0.146047830371,0.0967042969193,0.772657827741,0.095023350289,H,9.09090909091,-2.57575757576,1252,91.2727272727,17.6060606061,104.0,113,1,2.0,4.54545454545,-1.12121212121,2018,17.0,1316
14.5833333333,3.25,3.5,1.38888888889,brian_kennedy,25.0,-1.77777777778,0.481902362819,0.416246969629,0.136321035439,0.0811716521091,0.685377301788,0.00774282433533,A,9.66666666667,-2.0,1252,78.3333333333,4.66666666667,104.0,166,1,2.0,8.25,2.58333333333,2018,17.0,1312
16.8947368421,3.89473684211,4.52631578947,0.326315789474,michael_boynton,26.9473684211,7.24736842105,0.462374112699,0.37218058454,0.0368158104257,0.054453930319,0.78496188416,0.0266095639654,A,12.6315789474,-1.66842105263,1452,82.1052631579,9.00526315789,31.0,57,1,12.0,7.05263157895,1.75263157895,2018,17.0,1329
12.2631578947,-0.736842105263,5.36842105263,1.16842105263,shaka_smart,27.3157894737,7.61578947368,0.472883315953,0.333912852815,-0.00145192130024,0.0649631335734,0.673325889855,-0.0850264303391,H,9.42105263158,-4.87894736842,1452,75.7368421053,2.63684210526,31.0,17,1,5.0,6.15789473684,0.857894736842,2018,10.0,1400
17.4074074074,4.40740740741,4.51851851852,0.318518518519,bill_self,26.7037037037,7.0037037037,0.509786083771,0.42890505489,0.0935402807751,0.101865901391,0.708095828634,-0.0502564915601,A,9.11111111111,-5.18888888889,1452,83.7407407407,10.6407407407,31.0,-26,1,-4.0,6.85185185185,1.55185185185,2018,1.0,1242
17.4074074074,4.40740740741,4.51851851852,0.318518518519,bill_self,26.7037037037,7.0037037037,0.509786083771,0.42890505489,0.0935402807751,0.101865901391,0.708095828634,-0.0502564915601,H,9.11111111111,-5.18888888889,1452,83.7407407407,10.6407407407,31.0,-26,1,-4.0,6.85185185185,1.55185185185,2018,1.0,1242
17.4074074074,4.40740740741,4.51851851852,0.318518518519,bill_self,26.7037037037,7.0037037037,0.509786083771,0.42890505489,0.0935402807751,0.101865901391,0.708095828634,-0.0502564915601,N,9.11111111111,-5.18888888889,1452,83.7407407407,10.6407407407,31.0,-26,1,-4.0,6.85185185185,1.55185185185,2018,1.0,1242
15.0833333333,2.08333333333,4.29166666667,0.0916666666667,chris_beard,25.5833333333,5.88333333333,0.486183624023,0.385072177063,0.0497074029485,0.078263441643,0.712737191094,-0.0456151291003,H,10.25,-4.05,1452,78.8333333333,5.73333333333,31.0,-9,1,-2.0,8.375,3.075,2018,3.0,1403
15.6923076923,2.69230769231,4.84615384615,0.646153846154,steve_prohm,27.8461538462,8.14615384615,0.469136403794,0.385579503625,0.0502147295104,0.061216221414,0.724498178517,-0.0338541416774,H,11.3076923077,-2.99230769231,1452,80.1538461538,7.05384615385,31.0,97,1,12.0,5.76923076923,0.469230769231,2018,17.0,1235
17.65,4.65,6.05,1.85,billy_kennedy,31.0,11.3,0.480738625562,0.358994239998,0.023629465883,0.0728184431824,0.667280902942,-0.0910714172524,N,12.55,-1.75,1452,79.65,6.55,31.0,-7,1,2.0,6.05,0.75,2018,7.0,1401
14.5,1.5,5.125,0.925,john_calipari,26.9166666667,7.21666666667,0.49455132414,0.398197629433,0.0628328553183,0.0866311417601,0.695696483783,-0.0626558364113,A,12.1666666667,-2.13333333333,1452,81.25,8.15,31.0,-14,1,0.0,5.83333333333,0.533333333333,2018,5.0,1246
19.5714285714,6.57142857143,3.85714285714,-0.342857142857,jamie_dixon,26.4285714286,6.72857142857,0.528500509057,0.415145175183,0.0797804010682,0.120580326677,0.709049971877,-0.0493023483174,H,10.1904761905,-4.10952380952,1452,85.8095238095,12.7095238095,31.0,-11,1,1.0,6.80952380952,1.50952380952,2018,6.0,1395
16.8947368421,6.25187969925,4.52631578947,0.0977443609023,michael_boynton,26.9473684211,4.59022556391,0.462374112699,0.37218058454,0.0806270243,0.0669472685744,0.78496188416,0.106225844289,H,12.6315789474,0.488721804511,1400,82.1052631579,15.8195488722,48.0,40,1,7.0,7.05263157895,0.766917293233,2018,17.0,1329
17.4074074074,6.76455026455,4.51851851852,0.0899470899471,bill_self,26.7037037037,4.34656084656,0.509786083771,0.42890505489,0.137351494649,0.114359239646,0.708095828634,0.0293597887638,A,9.11111111111,-3.03174603175,1400,83.7407407407,17.455026455,48.0,-43,1,-9.0,6.85185185185,0.566137566138,2018,1.0,1242
17.4074074074,6.76455026455,4.51851851852,0.0899470899471,bill_self,26.7037037037,4.34656084656,0.509786083771,0.42890505489,0.137351494649,0.114359239646,0.708095828634,0.0293597887638,H,9.11111111111,-3.03174603175,1400,83.7407407407,17.455026455,48.0,-43,1,-9.0,6.85185185185,0.566137566138,2018,1.0,1242
15.0833333333,4.44047619048,4.29166666667,-0.136904761905,chris_beard,25.5833333333,3.22619047619,0.486183624023,0.385072177063,0.0935186168229,0.0907567798985,0.712737191094,0.0340011512237,H,10.25,-1.89285714286,1400,78.8333333333,12.5476190476,48.0,-26,1,-7.0,8.375,2.08928571429,2018,3.0,1403
15.0833333333,4.44047619048,4.29166666667,-0.136904761905,chris_beard,25.5833333333,3.22619047619,0.486183624023,0.385072177063,0.0935186168229,0.0907567798985,0.712737191094,0.0340011512237,N,10.25,-1.89285714286,1400,78.8333333333,12.5476190476,48.0,-26,1,-7.0,8.375,2.08928571429,2018,3.0,1403
16.7058823529,6.06302521008,4.70588235294,0.27731092437,scott_drew,28.9411764706,6.58403361345,0.509005541352,0.378246280602,0.0866927203618,0.113578697228,0.733744922987,0.0550088831164,H,11.1764705882,-0.966386554622,1400,80.2352941176,13.9495798319,48.0,13,1,7.0,5.47058823529,-0.81512605042,2018,17.0,1124
16.7058823529,6.06302521008,4.70588235294,0.27731092437,scott_drew,28.9411764706,6.58403361345,0.509005541352,0.378246280602,0.0866927203618,0.113578697228,0.733744922987,0.0550088831164,A,11.1764705882,-0.966386554622,1400,80.2352941176,13.9495798319,48.0,13,1,7.0,5.47058823529,-0.81512605042,2018,17.0,1124
