AST,AST_Diff,BLK,BLK_Diff,Coach,DR,DR_Diff,FGP,FGP3,FGP3_Diff,FGP_Diff,FTP,FTP_Diff,Loc,OR,OR_Diff,OtherTeamID,PPG,PPG_Diff,Rank,Rank_Diff,Result,SEED_Diff,STL,STL_Diff,Season,Seed,TeamID
11.8181818182,-0.681818181818,2.81818181818,0.532467532468,joe_callero,23.3636363636,0.292207792208,0.437977400226,0.406034628582,0.0787422891642,0.0188315015541,0.713994654446,0.00114622084264,N,9.90909090909,-2.73376623377,1411,65.9090909091,-5.01948051948,239.0,-31,1,0,4.90909090909,0.337662337662,2014,16,1142
14.4375,4.875,4.6875,2.75,eddie_biedenbach,26.25,6.3125,0.481576404311,0.33212594697,-0.0320075439486,0.0874486614792,0.692042940719,0.0462622598887,N,10.5625,-0.1875,1114,74.3125,10.5,188.0,-41,1,0,9.0,2.9375,2011,16,1421
17.2857142857,9.78571428571,4.47619047619,1.97619047619,steve_prohm,28.3333333333,5.83333333333,0.502836497425,0.39297850338,0.0877149263769,0.0994541398396,0.711209308535,-0.0456088732828,N,9.04761904762,1.54761904762,1114,82.1428571429,14.3928571429,46.0,-24,1,-8,6.57142857143,-0.428571428571,2016,4,1235
17.2857142857,3.08571428571,4.47619047619,1.27619047619,steve_prohm,28.3333333333,3.43333333333,0.502836497425,0.39297850338,0.068991668958,0.0895326738341,0.711209308535,-0.0139741300078,N,9.04761904762,-1.55238095238,1233,82.1428571429,4.94285714286,77.0,-55,1,-9,6.57142857143,-1.72857142857,2016,4,1235
18.2,6.8,4.24,1.54,lute_olson,28.16,5.06,0.473342343797,0.362484925986,0.0366505574562,0.0750694138144,0.703982605357,0.0944118231982,N,14.84,2.14,1436,86.2,26.0,144.0,-142,1,-15,8.44,1.94,2003,1,1112
18.2,3.575,4.24,0.24,lute_olson,28.16,5.41,0.473342343797,0.362484925986,0.0160166933842,0.0346891959756,0.703982605357,-0.036139824845,N,14.84,3.965,1211,86.2,13.2,43.0,-41,1,-8,8.44,2.815,2003,1,1112
18.2,2.86666666667,4.24,0.351111111111,lute_olson,28.16,6.49333333333,0.473342343797,0.362484925986,0.00638636084051,0.0628009990573,0.703982605357,-0.00932273777266,N,14.84,1.72888888889,1323,86.2,10.2,14.0,-12,1,-4,8.44,2.66222222222,2003,1,1112
18.7037037037,5.5787037037,9.03703703704,7.03703703704,jim_calhoun,30.4814814815,8.48148148148,0.493628108853,0.424760351174,0.127371574491,0.118148726243,0.641443577988,-0.084867610823,N,15.037037037,2.53703703704,1436,81.9259259259,21.5509259259,115.0,-110,1,-13,6.44444444444,0.444444444444,2004,2,1163
18.7037037037,7.9037037037,9.03703703704,3.03703703704,jim_calhoun,30.4814814815,10.0814814815,0.493628108853,0.424760351174,0.0895578225679,0.0741590724123,0.641443577988,-0.055997177601,N,15.037037037,-1.16296296296,1181,81.9259259259,5.72592592593,1.0,4,1,1,6.44444444444,-1.95555555556,2004,2,1163
18.7037037037,7.59259259259,9.03703703704,7.14814814815,jim_calhoun,30.4814814815,10.1481481481,0.493628108853,0.424760351174,0.116996445164,0.050579564677,0.641443577988,-0.0674865138442,N,15.037037037,2.92592592593,1177,81.9259259259,15.037037037,37.0,-32,1,-5,6.44444444444,0.777777777778,2004,2,1163
18.7037037037,4.48148148148,9.03703703704,6.59259259259,jim_calhoun,30.4814814815,11.8148148148,0.493628108853,0.424760351174,0.116030968531,0.0910006398899,0.641443577988,0.0149599635634,N,15.037037037,3.03703703704,1435,81.9259259259,16.2592592593,27.0,-22,1,-4,6.44444444444,-1.33333333333,2004,2,1163
18.7037037037,7.62037037037,9.03703703704,5.53703703704,jim_calhoun,30.4814814815,8.98148148148,0.493628108853,0.424760351174,0.0599330000871,0.0646499893963,0.641443577988,-0.0688723859634,N,15.037037037,4.2037037037,1104,81.9259259259,15.5925925926,26.0,-21,1,-6,6.44444444444,0.861111111111,2004,2,1163
18.7037037037,5.14814814815,9.03703703704,5.48148148148,jim_calhoun,30.4814814815,8.14814814815,0.493628108853,0.424760351174,0.0992996492065,0.0519484796622,0.641443577988,-0.0286673778297,N,15.037037037,4.37037037037,1210,81.9259259259,6.92592592593,16.0,-11,1,-1,6.44444444444,-1.22222222222,2004,2,1163
18.7727272727,4.43939393939,2.90909090909,0.242424242424,tom_izzo,24.8181818182,1.98484848485,0.505943858415,0.351496243535,0.0709429507504,0.12972038827,0.799923255469,0.172665096961,N,12.0909090909,-0.909090909091,1436,79.9545454545,17.4545454545,26.0,-5,1,-8,8.31818181818,1.65151515152,2005,5,1277
18.7727272727,5.77272727273,2.90909090909,-3.49090909091,tom_izzo,24.8181818182,2.01818181818,0.505943858415,0.351496243535,-0.0218160418809,0.0906412366637,0.799923255469,0.128340120308,N,12.0909090909,-1.10909090909,1181,79.9545454545,2.95454545455,4.0,17,1,4,8.31818181818,0.918181818182,2005,5,1277
18.7727272727,7.37272727273,2.90909090909,-2.49090909091,tom_izzo,24.8181818182,1.61818181818,0.505943858415,0.351496243535,0.0751927758355,0.132890876538,0.799923255469,0.209289775217,N,12.0909090909,0.490909090909,1246,79.9545454545,19.3545454545,11.0,10,1,3,8.31818181818,-1.48181818182,2005,5,1277
18.7727272727,4.57272727273,2.90909090909,-0.290909090909,tom_izzo,24.8181818182,6.01818181818,0.505943858415,0.351496243535,0.0776117085296,0.13197220098,0.799923255469,0.106673106925,N,12.0909090909,-2.30909090909,1330,79.9545454545,16.1545454545,35.0,-14,1,-7,8.31818181818,-1.08181818182,2005,5,1277
18.52,8.32,2.88,0.68,matt_painter,29.12,8.12,0.491180799625,0.401568127922,0.104068127922,0.0816488066311,0.76420055361,0.118709933119,N,9.68,0.48,1436,81.76,20.76,46.0,-27,1,-9,5.28,-0.32,2017,4,1345
18.52,5.72,2.88,-0.22,matt_painter,29.12,7.52,0.491180799625,0.401568127922,0.0495217549399,0.0766776382235,0.76420055361,0.0681499229542,N,9.68,0.68,1235,81.76,12.56,21.0,-2,1,-1,5.28,-2.12,2017,4,1345
19.8928571429,10.003968254,6.96428571429,3.29761904762,jim_boeheim,26.7857142857,6.78571428571,0.524726476189,0.381154784639,0.11570084287,0.142279139954,0.667615547226,0.015243128725,N,11.8571428571,-1.03174603175,1436,82.9642857143,20.630952381,118.0,-113,1,-15,10.3571428571,2.69047619048,2010,1,1393
19.8928571429,9.22619047619,6.96428571429,3.63095238095,jim_boeheim,26.7857142857,2.28571428571,0.524726476189,0.381154784639,0.092701625598,0.144315882141,0.667615547226,-0.0216351530537,N,11.8571428571,0.357142857143,1211,82.9642857143,17.630952381,36.0,-31,1,-7,10.3571428571,4.85714285714,2010,1,1393
18.2068965517,7.934169279,5.8275862069,3.19122257053,roy_williams,30.4137931034,9.77742946708,0.468321860878,0.336918307041,0.064938014606,0.0610772349471,0.691915692972,0.0427660637915,N,15.8275862069,6.10031347962,1436,83.1724137931,25.5360501567,135.0,-131,1,-15,7.1724137931,2.08150470219,2012,1,1314
18.2068965517,5.80689655172,5.8275862069,3.4275862069,roy_williams,30.4137931034,7.41379310345,0.468321860878,0.336918307041,0.00410021933142,0.0577521228798,0.691915692972,-0.0326297615734,N,15.8275862069,5.4275862069,1166,83.1724137931,18.5724137931,24.0,-20,1,-7,7.1724137931,3.1724137931,2012,1,1314
18.2068965517,7.6354679803,5.8275862069,3.8275862069,roy_williams,30.4137931034,12.1280788177,0.468321860878,0.336918307041,0.0797669697653,0.105973074834,0.691915692972,0.0215346044113,N,15.8275862069,3.68472906404,1325,83.1724137931,21.7438423645,46.0,-42,1,-12,7.1724137931,-2.8275862069,2012,1,1314
15.5666666667,1.73333333333,4.4,0.733333333333,sean_miller,25.8666666667,3.53333333333,0.479697308749,0.360685976677,0.0820328802604,0.0183397848965,0.6655636495,0.0367652980931,N,12.6333333333,3.63333333333,1211,74.4,7.9,20.0,-18,1,-7,5.8,0.133333333333,2014,1,1112
15.5666666667,5.9303030303,4.4,0.218181818182,sean_miller,25.8666666667,3.68484848485,0.479697308749,0.360685976677,0.0558120627119,0.0541436055747,0.6655636495,-0.04999186005,N,12.6333333333,3.63333333333,1451,74.4,9.21818181818,149.0,-147,1,-15,5.8,2.16363636364,2014,1,1112
15.5666666667,10.0666666667,4.4,2.4,sean_miller,25.8666666667,8.61666666667,0.479697308749,0.360685976677,0.0709673619581,0.124814777487,0.6655636495,0.197695310942,N,12.6333333333,-2.86666666667,1361,74.4,18.4,15.0,-13,1,-3,5.8,-2.7,2014,1,1112
16.0689655172,4.06896551724,3.89655172414,1.39655172414,mike_krzyzewski,25.4482758621,-1.05172413793,0.512914513767,0.402392062731,0.097245003907,0.0953404060842,0.707566935866,0.0321283393743,N,11.7931034483,-0.706896551724,1211,81.8620689655,15.3620689655,8.0,-2,1,-1,7.31034482759,0.810344827586,2015,1,1181
16.0689655172,6.73563218391,3.89655172414,1.22988505747,mike_krzyzewski,25.4482758621,6.44827586207,0.512914513767,0.402392062731,0.0892607495992,0.106049773569,0.707566935866,0.0557812215799,N,11.7931034483,1.12643678161,1458,81.8620689655,20.1954022989,4.0,2,1,0,7.31034482759,5.31034482759,2015,1,1181
16.0689655172,5.31896551724,3.89655172414,-1.35344827586,mike_krzyzewski,25.4482758621,5.07327586207,0.512914513767,0.402392062731,0.0923237493137,0.110043261526,0.707566935866,-0.00801821266752,N,11.7931034483,2.16810344828,1428,81.8620689655,23.6120689655,19.0,-13,1,-4,7.31034482759,2.68534482759,2015,1,1181
16.0689655172,8.56896551724,3.89655172414,0.146551724138,mike_krzyzewski,25.4482758621,3.82327586207,0.512914513767,0.402392062731,0.116516221166,0.14544887142,0.707566935866,0.0938619521238,N,11.7931034483,-1.20689655172,1361,81.8620689655,29.1120689655,26.0,-20,1,-7,7.31034482759,3.06034482759,2015,1,1181
16.0689655172,1.88714733542,3.89655172414,0.169278996865,mike_krzyzewski,25.4482758621,1.90282131661,0.512914513767,0.402392062731,0.0579709966037,0.0860577043421,0.707566935866,0.115963666473,N,11.7931034483,-1.02507836991,1277,81.8620689655,14.1347962382,23.0,-17,1,-6,7.31034482759,2.67398119122,2015,1,1181
16.0689655172,6.2118226601,3.89655172414,0.967980295567,mike_krzyzewski,25.4482758621,4.44827586207,0.512914513767,0.402392062731,0.115861181603,0.115289865719,0.707566935866,0.00421296801581,N,11.7931034483,0.935960591133,1352,81.8620689655,19.8620689655,171.0,-165,1,-15,7.31034482759,-0.261083743842,2015,1,1181
14.95,2.25,5.15,1.55,kelvin_sampson,22.15,-1.15,0.481349941456,0.402266770261,0.0449783569196,0.0247902080574,0.704768077511,-0.0554252127637,N,12.25,2.25,1211,77.35,5.15,61.0,-33,1,-3,6.8,1.9,2007,7,1231
15.0526315789,2.33834586466,4.94736842105,2.37593984962,jim_boeheim,26.0526315789,-0.233082706767,0.449081652396,0.388436446221,0.0919454372298,0.0196326302157,0.693973237443,0.0467609259447,N,12.8421052632,2.6992481203,1211,73.5789473684,10.2932330827,44.0,27,1,-1,8.05263157895,3.33834586466,2016,10,1393
15.0526315789,1.33834586466,4.94736842105,0.947368421053,jim_boeheim,26.0526315789,1.90977443609,0.449081652396,0.388436446221,0.114487407548,0.0329984694342,0.693973237443,0.0777219292272,N,12.8421052632,3.41353383459,1173,73.5789473684,7.29323308271,21.0,50,1,3,8.05263157895,2.90977443609,2016,10,1393
15.0526315789,4.16374269006,4.94736842105,2.3918128655,jim_boeheim,26.0526315789,1.94152046784,0.449081652396,0.388436446221,0.0685741963649,0.0466695488248,0.693973237443,0.0866605809634,N,12.8421052632,3.06432748538,1292,73.5789473684,9.24561403509,78.0,-7,1,-5,8.05263157895,1.94152046784,2016,10,1393
15.0526315789,3.05263157895,4.94736842105,2.09022556391,jim_boeheim,26.0526315789,4.76691729323,0.449081652396,0.388436446221,0.078930674215,0.0252269425496,0.693973237443,-0.114141068886,N,12.8421052632,2.98496240602,1438,73.5789473684,10.4360902256,3.0,68,1,9,8.05263157895,3.62406015038,2016,10,1393
14.3636363636,0.363636363636,4.86363636364,2.86363636364,trent_johnson,27.0909090909,3.09090909091,0.464976001612,0.326227540402,-0.104541690367,0.0678800420156,0.723057277221,-0.0805141513507,N,13.1363636364,-5.36363636364,1211,76.8636363636,3.86363636364,9.0,20,1,8,6.77272727273,1.77272727273,2004,10,1305
14.3636363636,2.09090909091,4.86363636364,3.59090909091,trent_johnson,27.0909090909,7.90909090909,0.464976001612,0.326227540402,-0.0309909091556,0.0239819628548,0.723057277221,-0.074881702991,N,13.1363636364,3.40909090909,1277,76.8636363636,10.4090909091,39.0,-10,1,3,6.77272727273,0.863636363636,2004,10,1305
19.3703703704,6.97037037037,5.40740740741,1.20740740741,roy_williams,27.7777777778,5.37777777778,0.491275429463,0.383224831132,0.106614527092,0.0754097283441,0.775175008577,-0.00405058064832,N,14.1111111111,5.11111111111,1211,90.7037037037,24.3037037037,26.0,-23,1,-3,8.51851851852,1.71851851852,2009,1,1314
19.3703703704,8.65608465608,5.40740740741,2.55026455026,roy_williams,27.7777777778,5.77777777778,0.491275429463,0.383224831132,0.100463393224,0.101726758523,0.775175008577,0.0327110099162,N,14.1111111111,1.96825396825,1437,90.7037037037,25.8465608466,13.0,-10,1,-2,8.51851851852,0.232804232804,2009,1,1314
19.3703703704,7.7037037037,5.40740740741,2.40740740741,roy_williams,27.7777777778,5.44444444444,0.491275429463,0.383224831132,0.160146710996,0.106679308659,0.775175008577,0.0831115165138,N,14.1111111111,-1.38888888889,1277,90.7037037037,27.3703703704,6.0,-3,1,-1,8.51851851852,3.01851851852,2009,1,1314
19.3703703704,6.97037037037,5.40740740741,1.40740740741,roy_williams,27.7777777778,3.57777777778,0.491275429463,0.383224831132,0.0605564176746,0.0432847346278,0.775175008577,0.13869972947,N,14.1111111111,0.511111111111,1328,90.7037037037,17.1037037037,5.0,-2,1,-1,8.51851851852,3.51851851852,2009,1,1314
19.3703703704,7.65608465608,5.40740740741,1.26455026455,roy_williams,27.7777777778,6.63492063492,0.491275429463,0.383224831132,0.118568618997,0.11390445961,0.775175008577,0.125186174811,N,14.1111111111,0.68253968254,1261,90.7037037037,29.5608465608,37.0,-34,1,-7,8.51851851852,3.08994708995,2009,1,1314
19.3703703704,8.00673400673,5.40740740741,2.04377104377,roy_williams,27.7777777778,1.59595959596,0.491275429463,0.383224831132,0.0668643348255,0.056541984863,0.775175008577,0.116990414993,N,14.1111111111,2.0202020202,1347,90.7037037037,23.0673400673,132.0,-129,1,-15,8.51851851852,3.70033670034,2009,1,1314
18.35,7.6,4.3,1.05,bob_knight,24.45,0.2,0.509378778821,0.414074075434,0.0162138946795,0.0741645790146,0.771673742152,0.0588681653755,N,11.25,-3.5,1211,84.3,13.3,10.0,18,1,3,9.05,3.55,2005,6,1403
18.35,5.65,4.3,1.8,bob_knight,24.45,0.25,0.509378778821,0.414074075434,0.141210484683,0.10959753029,0.771673742152,0.0527846075504,N,11.25,-1.45,1417,84.3,16.7,38.0,-10,1,-5,9.05,3.05,2005,6,1403
14.7037037037,1.37037037037,3.03703703704,1.7037037037,ben_howland,22.7407407407,-1.92592592593,0.498224852549,0.361223517707,0.0991822909603,0.087576517873,0.701704342954,-0.112980971731,N,10.2962962963,-6.7037037037,1211,69.1111111111,-7.55555555556,9.0,1,1,-1,5.85185185185,-0.481481481481,2006,2,1417
14.7037037037,3.37037037037,3.03703703704,-2.2962962963,ben_howland,22.7407407407,-2.59259259259,0.498224852549,0.361223517707,0.11300156387,0.145410999735,0.701704342954,0.0322171634668,N,10.2962962963,-8.03703703704,1272,69.1111111111,2.77777777778,4.0,6,1,1,5.85185185185,-4.14814814815,2006,2,1417
14.7037037037,-0.296296296296,3.03703703704,0.737037037037,ben_howland,22.7407407407,0.840740740741,0.498224852549,0.361223517707,0.063150297386,0.0403359210152,0.701704342954,0.0655470414878,N,10.2962962963,-2.7037037037,1125,69.1111111111,-2.28888888889,115.0,-105,1,-13,5.85185185185,0.0518518518519,2006,2,1417
14.7037037037,4.12037037037,3.03703703704,-1.37962962963,ben_howland,22.7407407407,0.324074074074,0.498224852549,0.361223517707,0.0376125011011,0.0824004744683,0.701704342954,0.000823680860087,N,10.2962962963,-1.9537037037,1104,69.1111111111,5.77777777778,57.0,-47,1,-8,5.85185185185,0.351851851852,2006,2,1417
14.7037037037,1.0787037037,3.03703703704,-2.46296296296,ben_howland,22.7407407407,0.240740740741,0.498224852549,0.361223517707,0.0708161546027,0.032847690566,0.701704342954,0.079836569656,N,10.2962962963,-3.3287037037,1261,69.1111111111,2.11111111111,13.0,-3,1,-2,5.85185185185,-0.0231481481481,2006,2,1417
14.6153846154,1.11538461538,4.88461538462,2.88461538462,gregg_marshall,26.3846153846,6.88461538462,0.454229242818,0.334432083785,0.0526860520389,-0.0259628340132,0.677129525589,-0.078426029967,N,13.3846153846,3.88461538462,1211,71.7307692308,3.23076923077,6.0,31,1,8,7.88461538462,3.38461538462,2013,9,1455
14.6153846154,4.32967032967,4.88461538462,1.74175824176,gregg_marshall,26.3846153846,5.95604395604,0.454229242818,0.334432083785,0.0383500340132,0.0685883217944,0.677129525589,0.0291150400741,N,13.3846153846,1.67032967033,1326,71.7307692308,9.44505494505,10.0,27,1,7,7.88461538462,1.45604395604,2013,9,1455
14.6153846154,1.24038461538,4.88461538462,2.00961538462,gregg_marshall,26.3846153846,9.25961538462,0.454229242818,0.334432083785,0.0592746388907,0.0486318865705,0.677129525589,0.0965582779508,N,13.3846153846,0.634615384615,1338,71.7307692308,11.3557692308,43.0,-6,1,1,7.88461538462,2.00961538462,2013,9,1455
14.6153846154,4.7264957265,4.88461538462,2.10683760684,gregg_marshall,26.3846153846,6.38461538462,0.454229242818,0.334432083785,0.0570453569803,0.0545095287849,0.677129525589,0.0224250157499,N,13.3846153846,1.94017094017,1247,71.7307692308,8.0641025641,46.0,-9,1,-4,7.88461538462,0.773504273504,2013,9,1455
16.4814814815,4.48148148148,3.2962962963,0.296296296296,thad_matta,26.0740740741,2.74074074074,0.50121956325,0.342706167719,-0.0115168996619,0.0505051494277,0.687603827774,-0.0506116604414,N,11.5925925926,1.92592592593,1211,78.0740740741,8.74074074074,25.0,-18,1,-5,7.62962962963,1.96296296296,2012,2,1326
16.4814814815,5.28148148148,3.2962962963,-0.203703703704,thad_matta,26.0740740741,4.57407407407,0.50121956325,0.342706167719,0.0877286099031,0.140408929753,0.687603827774,0.137480610031,N,11.5925925926,-3.40740740741,1153,78.0740740741,20.1740740741,42.0,-35,1,-4,7.62962962963,1.32962962963,2012,2,1326
16.4814814815,2.48148148148,3.2962962963,0.296296296296,thad_matta,26.0740740741,8.57407407407,0.50121956325,0.342706167719,-0.0336056763589,0.123539251359,0.687603827774,0.0642485646162,N,11.5925925926,-1.40740740741,1393,78.0740740741,15.0740740741,1.0,6,1,1,7.62962962963,-1.37037037037,2012,2,1326
16.4814814815,6.23148148148,3.2962962963,0.296296296296,thad_matta,26.0740740741,6.07407407407,0.50121956325,0.342706167719,0.0984811536027,0.131255081084,0.687603827774,0.0083282358692,N,11.5925925926,-1.15740740741,1259,78.0740740741,15.5740740741,78.0,-71,1,-13,7.62962962963,1.50462962963,2012,2,1326
17.32,5.89142857143,3.32,-1.68,bob_mckillop,25.4,2.82857142857,0.485911646182,0.37097896662,0.0516271745195,0.0549412099407,0.755810980162,-0.00493913928405,N,11.72,2.43428571429,1211,79.36,12.2171428571,30.0,5,1,3,8.32,3.74857142857,2008,10,1172
17.32,6.32,3.32,-0.18,bob_mckillop,25.4,3.4,0.485911646182,0.37097896662,0.0757408713816,0.0929920657625,0.755810980162,0.0860281314315,N,11.72,-4.03,1458,79.36,15.11,11.0,24,1,7,8.32,2.07,2008,10,1172
17.32,2.32,3.32,-2.28,bob_mckillop,25.4,5.0,0.485911646182,0.37097896662,0.107091520732,0.0383058972543,0.755810980162,0.0237356528179,N,11.72,2.92,1207,79.36,15.96,8.0,27,1,8,8.32,2.92,2008,10,1172
14.9310344828,1.26436781609,4.24137931034,1.46360153257,dave_rose,27.6896551724,5.13409961686,0.459766184768,0.371736515061,0.0560110368352,0.0294921491645,0.764851564557,0.00451384853667,N,11.3793103448,-0.39846743295,1211,83.0344827586,13.0344827586,56.0,-51,1,-8,8.20689655172,3.31800766284,2011,3,1140
14.9310344828,1.09770114943,4.24137931034,2.40804597701,dave_rose,27.6896551724,8.93965517241,0.459766184768,0.371736515061,0.0395486334978,0.0394480341932,0.764851564557,0.0766165237354,N,11.3793103448,-0.120689655172,1459,83.0344827586,17.0344827586,109.0,-104,1,-11,8.20689655172,2.04022988506,2011,3,1140
14.7058823529,3.70588235294,6.88235294118,5.08235294118,john_calipari,25.2647058824,5.66470588235,0.470454086008,0.350906168034,0.029188996317,0.047836926929,0.719837712715,0.0935769628007,N,12.9117647059,2.91176470588,1323,74.9117647059,10.5117647059,16.0,-15,1,-2,6.55882352941,0.958823529412,2015,1,1246
14.7058823529,4.80588235294,6.88235294118,1.78235294118,john_calipari,25.2647058824,2.66470588235,0.470454086008,0.350906168034,0.105194914633,0.0741925973243,0.719837712715,0.0923402102172,N,12.9117647059,1.61176470588,1153,74.9117647059,22.2117647059,37.0,-36,1,-7,6.55882352941,0.458823529412,2015,1,1246
14.7058823529,2.59477124183,6.88235294118,3.77124183007,john_calipari,25.2647058824,5.7091503268,0.470454086008,0.350906168034,0.0533021547352,0.11489574351,0.719837712715,0.100609649377,N,12.9117647059,-3.42156862745,1452,74.9117647059,10.4673202614,24.0,-23,1,-4,6.55882352941,-3.10784313725,2015,1,1246
14.7058823529,5.23529411765,6.88235294118,3.76470588235,john_calipari,25.2647058824,3.44117647059,0.470454086008,0.350906168034,0.0697971915524,0.0710344723539,0.719837712715,0.114347962239,N,12.9117647059,1.44117647059,1214,74.9117647059,13.7352941176,251.0,-250,1,-15,6.55882352941,0.205882352941,2015,1,1246
14.1428571429,4.5974025974,4.28571428571,1.64935064935,chris_mack,26.6666666667,7.66666666667,0.477482390519,0.34814424993,0.123388122267,0.105713519052,0.677439497409,0.0458614595514,N,11.3333333333,0.242424242424,1323,73.8571428571,18.2207792208,39.0,2,1,3,6.33333333333,0.69696969697,2012,10,1462
14.1428571429,2.85714285714,4.28571428571,2.0,chris_mack,26.6666666667,6.2380952381,0.477482390519,0.34814424993,0.0790565881094,0.0784272218516,0.677439497409,-0.105498992672,N,11.3333333333,-2.2380952381,1250,73.8571428571,0.857142857143,91.0,-50,1,-5,6.33333333333,-0.238095238095,2012,10,1462
18.6785714286,6.86038961039,4.35714285714,0.62987012987,roy_williams,27.2142857143,6.66883116883,0.488124958691,0.319161822562,-0.023748955639,0.0597670316577,0.738741082793,0.119508173758,N,14.3571428571,3.08441558442,1323,84.2857142857,19.4675324675,32.0,-27,1,-5,7.5,3.13636363636,2016,1,1314
18.6785714286,4.67857142857,4.35714285714,-0.0714285714286,roy_williams,27.2142857143,5.5,0.488124958691,0.319161822562,-0.0636076645428,0.0528017342761,0.738741082793,0.0121785304012,N,14.3571428571,2.92857142857,1231,84.2857142857,12.7142857143,24.0,-19,1,-4,7.5,1.35714285714,2016,1,1314
18.6785714286,6.06318681319,4.35714285714,1.58791208791,roy_williams,27.2142857143,6.90659340659,0.488124958691,0.319161822562,-0.00294047164018,0.0914849896207,0.738741082793,0.0718983535478,N,14.3571428571,4.04945054945,1393,84.2857142857,18.978021978,71.0,-66,1,-9,7.5,-0.653846153846,2016,1,1314
18.6785714286,8.37087912088,4.35714285714,-0.0274725274725,roy_williams,27.2142857143,1.29120879121,0.488124958691,0.319161822562,-0.0154007566612,0.0529992416715,0.738741082793,0.0684365278136,N,14.3571428571,3.66483516484,1195,84.2857142857,15.4395604396,213.0,-208,1,-15,7.5,1.96153846154,2016,1,1314
18.6785714286,3.97857142857,4.35714285714,1.25714285714,roy_williams,27.2142857143,4.91428571429,0.488124958691,0.319161822562,0.0130444837553,0.123849438919,0.738741082793,0.0083867519617,N,14.3571428571,2.65714285714,1344,84.2857142857,15.9857142857,39.0,-34,1,-8,7.5,0.9,2016,1,1314
17.5384615385,3.53846153846,5.0,2.22222222222,bob_huggins,23.7692307692,4.65811965812,0.460527169813,0.366817786049,0.0151587261547,0.0232465683842,0.687688417118,-0.0812368297481,N,14.8846153846,6.66239316239,1323,83.8846153846,14.5512820513,23.0,1,1,-1,11.3076923077,5.64102564103,2017,4,1452
